objectFilename,objectUrl,objectFileSize,objectId,objectType
44129411_01.jpg,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/1294/44129411/content/dc-metro/projects/2017/44129411_01.jpg,1263965,51460149,Image (JPG)
44129411_02.jpg,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/1294/44129411/content/dc-metro/projects/2017/44129411_02.jpg,1348173,51460150,Image (JPG)
44129411.pdf,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/11/1294/44129411/content/dc-metro/projects/2017/44129411.pdf,2604631,51460148,Portable Document File (PDF)
