objectFilename,objectUrl,objectFileSize,objectId,objectType
44031478_01.jpg,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/78/314/44031478/content/dc-metro/projects/2017/44031478_01.jpg,1338404,51460098,Image (JPG)
44031478_02.jpg,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/78/314/44031478/content/dc-metro/projects/2017/44031478_02.jpg,1438230,51460099,Image (JPG)
44031478.pdf,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/78/314/44031478/content/dc-metro/projects/2017/44031478.pdf,2772838,51460097,Portable Document File (PDF)
