objectFilename,objectUrl,objectFileSize,objectId,objectType
44129397_01.jpg,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/1293/44129397/content/dc-metro/projects/2017/44129397_01.jpg,1212838,51460131,Image (JPG)
44129397_02.jpg,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/1293/44129397/content/dc-metro/projects/2017/44129397_02.jpg,1429265,51460132,Image (JPG)
44129397.pdf,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/97/1293/44129397/content/dc-metro/projects/2017/44129397.pdf,2635831,51460130,Portable Document File (PDF)
