objectFilename,objectUrl,objectFileSize,objectId,objectType
44065375_01.jpg,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/653/44065375/content/dc-metro/projects/2017/44065375_01.jpg,1235136,51460110,Image (JPG)
44065375_02.jpg,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/653/44065375/content/dc-metro/projects/2017/44065375_02.jpg,1315163,51460111,Image (JPG)
44065375.pdf,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/75/653/44065375/content/dc-metro/projects/2017/44065375.pdf,2545888,51460109,Portable Document File (PDF)
