objectFilename,objectUrl,objectFileSize,objectId,objectType
44129404_01.jpg,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/4/1294/44129404/content/dc-metro/projects/2017/44129404_01.jpg,1275975,51460140,Image (JPG)
44129404_02.jpg,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/4/1294/44129404/content/dc-metro/projects/2017/44129404_02.jpg,1488888,51460141,Image (JPG)
44129404.pdf,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/4/1294/44129404/content/dc-metro/projects/2017/44129404.pdf,2757408,51460139,Portable Document File (PDF)
