objectFilename,objectUrl,objectFileSize,objectId,objectDescription,objectType
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00001.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00001.jpg,872576,173905244,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00002.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00002.jpg,790823,173905245,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00003.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00003.jpg,423862,173905246,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00004.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00004.jpg,480853,173905247,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00005.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00005.jpg,519074,173905248,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00006.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00006.jpg,1065336,173905249,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00007.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00007.jpg,1103282,173905250,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00008.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00008.jpg,1118961,173905251,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00009.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00009.jpg,633276,173905252,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00010.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00010.jpg,611502,173905253,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00011.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00011.jpg,517469,173905254,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00012.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00012.jpg,318002,173905255,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00013.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00013.jpg,153692,173905256,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00014.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00014.jpg,152912,173905257,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00015.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00015.jpg,144452,173905258,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00016.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00016.jpg,511094,173905259,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00017.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00017.jpg,283606,173905260,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00018.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00018.jpg,487057,173905261,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00019.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00019.jpg,627397,173905262,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00020.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00020.jpg,546683,173905263,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00021.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00021.jpg,376925,173905264,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00022.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00022.jpg,487826,173905265,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00023.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00023.jpg,381079,173905266,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00024.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825/12-0888_US-MD_Slave-Manifests--Roll-3-%28Old-Roll-4-5%29-Inward-1823-1825_00024.jpg,309448,173905267,Image provided by FamilySearch.,Image (JPG)
