objectFilename,objectUrl,objectFileSize,objectId,objectType
44124274_001.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/projects/2017/44124274_001.jpg,2199532,66392510,Image (JPG)
44124274_002.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/projects/2017/44124274_002.jpg,2066275,66392511,Image (JPG)
44124274.pdf,https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/projects/2017/44124274.pdf,3597963,66392509,Portable Document File (PDF)
