objectFilename,objectUrl,objectFileSize,objectId,objectType
44124264_01.jpg,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/1242/44124264/content/dc-metro/projects/2017/44124264_01.jpg,1196951,51460119,Image (JPG)
44124264_02.jpg,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/1242/44124264/content/dc-metro/projects/2017/44124264_02.jpg,1308993,51460120,Image (JPG)
44124264.pdf,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/1242/44124264/content/dc-metro/projects/2017/44124264.pdf,2499430,51460118,Portable Document File (PDF)
