objectFilename,objectUrl,objectFileSize,objectId,objectType
875814_2024_001.JPG,https://s3.amazonaws.com/NARAprodstorage/lz/philadelphia/rg-036/875814/875814_2024_001.JPG,2866477,352799464,Image (JPG)
875814_2024_002.JPG,https://s3.amazonaws.com/NARAprodstorage/lz/philadelphia/rg-036/875814/875814_2024_002.JPG,2557397,352799465,Image (JPG)
875814_2024_003.JPG,https://s3.amazonaws.com/NARAprodstorage/lz/philadelphia/rg-036/875814/875814_2024_003.JPG,2303950,352799466,Image (JPG)
