objectFilename,objectUrl,objectFileSize,objectId,objectType
44129417_01.jpg,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/1294/44129417/content/dc-metro/projects/2017/44129417_01.jpg,1268203,51460155,Image (JPG)
44129417_02.jpg,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/1294/44129417/content/dc-metro/projects/2017/44129417_02.jpg,1498389,51460156,Image (JPG)
44129417.pdf,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/1294/44129417/content/dc-metro/projects/2017/44129417.pdf,2758734,51460154,Portable Document File (PDF)
