objectFilename,objectUrl,objectFileSize,objectId,objectDescription,objectType
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00001.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00001.jpg,933460,173909089,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00002.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00002.jpg,903525,173909090,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00003.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00003.jpg,467222,173909091,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00004.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00004.jpg,643221,173909092,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00005.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00005.jpg,690818,173909093,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00006.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00006.jpg,1191578,173909094,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00007.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00007.jpg,1271252,173909095,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00008.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00008.jpg,1270601,173909096,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00009.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00009.jpg,790092,173909097,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00010.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00010.jpg,736274,173909098,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00011.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00011.jpg,707641,173909099,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00012.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00012.jpg,403831,173909100,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00013.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00013.jpg,170860,173909101,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00014.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00014.jpg,282967,173909102,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00015.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00015.jpg,302084,173909103,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00016.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00016.jpg,551190,173909104,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00017.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00017.jpg,619611,173909105,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00018.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00018.jpg,588895,173909106,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00019.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00019.jpg,627484,173909107,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00020.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00020.jpg,633570,173909108,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00021.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00021.jpg,1547382,173909109,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00022.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00022.jpg,1548052,173909110,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00023.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00023.jpg,1595841,173909111,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00024.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00024.jpg,528570,173909112,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00025.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00025.jpg,633085,173909113,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00026.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00026.jpg,1050089,173909114,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00027.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00027.jpg,722110,173909115,Image provided by FamilySearch.,Image (JPG)
12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00028.jpg,https://s3.amazonaws.com/NARAprodstorage/lz/partnerships-0003/16-0922_US-NE_0001/0001/12-0888_US-MD_207/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843/12-0888_US-MD_Slave-Manifests-o-Roll-9-%28Old-Roll-14%29-Inward-1842-1843_00028.jpg,611134,173909116,Image provided by FamilySearch.,Image (JPG)
