objectFilename,objectUrl,objectFileSize,objectId,objectType
44129405_01.jpg,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/1294/44129405/content/dc-metro/projects/2017/44129405_01.jpg,1286614,51460143,Image (JPG)
44129405_02.jpg,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/1294/44129405/content/dc-metro/projects/2017/44129405_02.jpg,1366807,51460144,Image (JPG)
44129405.pdf,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/5/1294/44129405/content/dc-metro/projects/2017/44129405.pdf,2648057,51460142,Portable Document File (PDF)
